	v	d	j	frequency
499	IGHV5-9-2*01	NA	IGHJ4*01	152
500	IGHV1-5*01	IGHD1-1*01	IGHJ4*01	152
501	IGHV1-81*01	IGHD1-1*01	IGHJ2*01	151
502	IGHV5-9*01	NA	IGHJ3*01	151
503	IGHV1S34*01	NA	IGHJ2*01	150
504	IGHV5-4*01	IGHD1-1*01	IGHJ2*01	150
505	IGHV1-63*02	NA	IGHJ2*01	149
506	IGHV1-77*01	NA	IGHJ3*01	149
507	IGHV9-3*02	IGHD1-1*01	IGHJ2*01	149
508	IGHV9-1*02	NA	IGHJ1*01	148
509	IGHV2-9-2*01	NA	IGHJ3*01	146
510	IGHV1-61*01	IGHD1-1*01	IGHJ2*01	146
511	IGHV1-63*01	NA	IGHJ2*01	145
512	IGHV8-12*01	IGHD1-1*01	IGHJ4*01	145
513	IGHV1-4*01	NA	IGHJ4*01	142
514	IGHV4-1*01	IGHD1-1*01	IGHJ1*03	142
515	IGHV1-12*01	NA	IGHJ1*03	142
516	IGHV8-12*01	IGHD1-1*01	IGHJ2*01	141
517	IGHV5-9-1*02	NA	IGHJ1*03	141
518	IGHV5-17*01	IGHD1-1*01	IGHJ3*01	140
519	IGHV1S53*02	NA	IGHJ1*01	140
520	IGHV4-1*01	NA	IGHJ2*01	140
521	IGHV2-5-1*01	NA	IGHJ3*01	139
522	IGHV1-61*01	IGHD1-1*01	IGHJ3*01	139
523	IGHV5-6-4*01	NA	IGHJ2*01	139
524	IGHV1S56*01	IGHD2-8*01	IGHJ2*01	137
525	IGHV2-5*01	IGHD2-8*01	IGHJ4*01	137
526	IGHV1-74*04	NA	IGHJ1*01	137
527	IGHV5-9-1*02	IGHD1-1*01	IGHJ1*03	136
528	IGHV1-39*01	IGHD1-1*01	IGHJ4*01	136
529	IGHV14-4*01	IGHD1-1*01	IGHJ3*01	136
530	IGHV1-75*01	IGHD1-1*01	IGHJ2*01	136
531	IGHV9-4*02	NA	IGHJ2*01	133
532	IGHV14-3*01	IGHD1-1*01	IGHJ3*01	133
533	IGHV10S3*01	NA	IGHJ2*01	132
534	IGHV1-36*01	NA	IGHJ3*01	131
535	IGHV1-54*01	IGHD2-3*01	IGHJ4*01	130
536	IGHV1S127*01	NA	IGHJ2*01	130
537	IGHV5-9-3*01	NA	IGHJ2*01	130
538	IGHV1-84*02	NA	IGHJ2*01	129
539	IGHV14-3*01	IGHD1-1*01	IGHJ1*03	129
540	IGHV9-3*01	IGHD1-1*01	IGHJ3*01	127
541	IGHV1-18*01	IGHD2-3*01	IGHJ2*01	127
542	IGHV5-12-1*01	NA	IGHJ2*01	127
543	IGHV9-3-1*01	IGHD1-1*01	IGHJ1*01	127
544	IGHV1-59*01	IGHD1-1*01	IGHJ2*01	127
545	IGHV1S29*02	NA	IGHJ2*01	126
546	IGHV5-9*01	NA	IGHJ4*01	125
547	IGHV1-77*01	NA	IGHJ4*01	125
548	IGHV1-84*01	NA	IGHJ1*03	124
549	IGHV1-15*01	IGHD2-6*01	IGHJ2*01	124
550	IGHV5-4*01	NA	IGHJ3*01	124
551	IGHV1-82*01	IGHD1-1*01	IGHJ1*03	124
552	IGHV1-53*01	IGHD1-1*01	IGHJ3*01	123
553	IGHV1-9*01	IGHD1-1*01	IGHJ1*03	122
554	IGHV1-7*01	IGHD1-1*01	IGHJ1*03	122
555	IGHV1-74*04	IGHD1-1*01	IGHJ2*01	122
556	IGHV5-7-4*01	IGHD1-1*01	IGHJ1*01	121
557	IGHV1-54*01	NA	IGHJ1*01	120
558	IGHV9-3*01	IGHD2-9*02	IGHJ4*01	119
559	IGHV1-61*01	IGHD1-1*01	IGHJ1*03	119
560	IGHV1-66*01	NA	IGHJ1*03	118
561	IGHV1-26*01	NA	IGHJ1*01	118
562	IGHV1-22*01	NA	IGHJ1*03	117
563	IGHV1-18*01	IGHD1-1*01	IGHJ2*01	116
564	IGHV8-11*01	NA	IGHJ3*01	116
565	IGHV5-12*02	NA	IGHJ3*01	116
566	IGHV5-7-4*01	NA	IGHJ2*01	116
567	IGHV1S53*02	NA	IGHJ3*01	116
568	IGHV1S29*02	NA	IGHJ4*01	116
569	IGHV1-37*01	NA	IGHJ4*01	115
570	IGHV10-3*01	IGHD2-9*02	IGHJ3*01	115
571	IGHV1-69*01	IGHD2-11*02	IGHJ2*01	115
572	IGHV5-12-1*01	NA	IGHJ1*01	114
573	IGHV1-5*01	IGHD1-1*01	IGHJ1*03	113
574	IGHV1S135*01	NA	IGHJ1*01	113
575	IGHV1-72*01	IGHD2-6*01	IGHJ3*01	112
576	IGHV1-15*01	IGHD1-1*01	IGHJ3*01	112
577	IGHV1-20*01	NA	IGHJ2*01	112
578	IGHV1-50*01	IGHD1-1*01	IGHJ2*01	111
579	IGHV9-3*01	IGHD1-1*01	IGHJ2*01	111
580	IGHV1-39*01	IGHD1-1*01	IGHJ2*01	111
581	IGHV9-3-1*01	IGHD1-1*01	IGHJ2*01	111
582	IGHV5-15*02	IGHD1-1*01	IGHJ1*01	109
583	IGHV1-19*01	IGHD1-1*01	IGHJ2*01	109
584	IGHV5-6-4*01	NA	IGHJ3*01	109
585	IGHV2-6*02	NA	IGHJ3*01	109
586	IGHV2-6-5*01	NA	IGHJ3*01	109
587	IGHV7-2*02	NA	IGHJ2*01	109
588	IGHV10S3*01	NA	IGHJ1*01	108
589	IGHV1-52*01	IGHD2-9*02	IGHJ4*01	108
590	IGHV2-6-1*01	NA	IGHJ3*01	108
591	IGHV1S22*01	IGHD1-1*01	IGHJ2*01	107
592	IGHV1-74*01	IGHD2-6*01	IGHJ3*01	107
593	IGHV9-3*01	IGHD1-1*01	IGHJ4*01	107
594	IGHV1-63*01	IGHD1-1*01	IGHJ4*01	106
595	IGHV1S130*01	NA	IGHJ4*01	106
596	IGHV1-34*02	NA	IGHJ1*01	106
597	IGHV2-6*02	NA	IGHJ2*01	105
598	IGHV3-6*01	NA	IGHJ2*02	105
599	IGHV5-9-3*01	NA	IGHJ3*01	104
600	IGHV1-59*01	IGHD3-2*02	IGHJ4*01	104
601	IGHV1S81*02	NA	IGHJ1*01	104
602	IGHV5-12*01	NA	IGHJ1*03	103
603	IGHV2-4-1*01	NA	IGHJ3*01	103
604	IGHV1-84*01	NA	IGHJ2*01	103
605	IGHV5-15*05	NA	IGHJ4*01	102
606	IGHV1-71*01	IGHD1-1*01	IGHJ4*01	102
607	IGHV14-4*01	IGHD1-1*01	IGHJ4*01	102
608	IGHV5-6-1*01	IGHD1-1*01	IGHJ2*01	102
609	IGHV1S127*01	NA	IGHJ4*01	102
610	IGHV1-34*01	NA	IGHJ4*01	101
611	IGHV3-1*01	NA	IGHJ2*01	101
612	IGHV1-55*01	IGHD2-9*02	IGHJ4*01	100
613	IGHV1-39*01	NA	IGHJ1*03	99
614	IGHV5-6-5*01	NA	IGHJ1*01	99
615	IGHV2-6-8*01	NA	IGHJ3*01	99
616	IGHV1-20*02	NA	IGHJ2*01	98
617	IGHV1-72*01	IGHD2-9*02	IGHJ3*01	98
618	IGHV5-9-4*01	NA	IGHJ3*01	98
619	IGHV1-74*01	IGHD1-1*01	IGHJ3*01	98
620	IGHV2-6-2*01	NA	IGHJ1*03	98
621	IGHV1-12*01	IGHD2-6*01	IGHJ2*01	97
622	IGHV2-9-1*01	IGHD1-1*01	IGHJ4*01	97
623	IGHV1-74*01	IGHD1-1*01	IGHJ1*03	97
624	IGHV1-50*01	NA	IGHJ2*02	96
625	IGHV1-75*01	IGHD1-1*01	IGHJ1*03	96
626	IGHV1-85*01	IGHD1-1*01	IGHJ2*01	96
627	IGHV1-81*01	IGHD1-1*01	IGHJ1*03	96
628	IGHV2-4-1*01	NA	IGHJ2*01	95
629	IGHV1-42*01	IGHD1-1*01	IGHJ2*01	95
630	IGHV1-5*01	IGHD1-1*01	IGHJ3*01	95
631	IGHV2-5-1*01	NA	IGHJ2*01	95
632	IGHV13-2*01	NA	IGHJ3*01	95
633	IGHV1-75*01	IGHD1-1*01	IGHJ4*01	94
634	IGHV1-74*01	IGHD2-9*02	IGHJ1*03	94
635	IGHV7-1*03	IGHD1-1*01	IGHJ1*03	94
636	IGHV3-1*02	NA	IGHJ1*01	93
637	IGHV2-9-1*01	IGHD1-1*01	IGHJ3*01	92
638	IGHV5-6-1*01	IGHD1-1*01	IGHJ1*03	92
639	IGHV9-2*01	NA	IGHJ2*01	92
640	IGHV5-12*01	NA	IGHJ3*01	91
641	IGHV1-82*01	IGHD1-1*01	IGHJ3*01	91
642	IGHV1-69*01	IGHD1-1*01	IGHJ3*01	90
643	IGHV2-6-8*01	NA	IGHJ4*01	90
644	IGHV10-1*02	IGHD1-1*01	IGHJ4*01	90
645	IGHV5-6-3*01	NA	IGHJ1*01	90
646	IGHV1-37*01	NA	IGHJ3*01	89
647	IGHV1-80*01	IGHD3-2*02	IGHJ4*01	89
648	IGHV10-1*01	IGHD1-1*01	IGHJ4*01	89
649	IGHV9-3*02	NA	IGHJ1*01	89
650	IGHV5-6-1*01	NA	IGHJ1*03	89
651	IGHV2-4*02	NA	IGHJ2*01	89
652	IGHV1S81*02	IGHD1-1*01	IGHJ2*01	88
653	IGHV14-1*01	IGHD1-1*01	IGHJ2*01	88
654	IGHV8-8*01	NA	IGHJ3*02	88
655	IGHV1-84*02	NA	IGHJ3*01	87
656	IGHV1-15*01	IGHD1-1*01	IGHJ4*01	87
657	IGHV5-9-1*02	NA	IGHJ3*01	87
658	IGHV2-6-1*01	NA	IGHJ1*01	87
659	IGHV1S41*01	NA	IGHJ3*01	86
660	IGHV1-84*02	NA	IGHJ4*01	86
661	IGHV1-58*01	NA	IGHJ1*03	86
662	IGHV14-3*01	IGHD1-1*01	IGHJ4*01	86
663	IGHV1-34*01	NA	IGHJ2*01	85
664	IGHV1-36*01	IGHD1-1*01	IGHJ1*03	85
665	IGHV1-82*01	IGHD1-1*01	IGHJ4*01	85
666	IGHV1-61*01	IGHD1-1*01	IGHJ4*01	85
667	IGHV1-81*01	IGHD1-1*01	IGHJ3*01	84
668	IGHV1S29*02	NA	IGHJ1*01	83
669	IGHV1-18*01	IGHD1-1*01	IGHJ3*01	82
670	IGHV5-15*02	NA	IGHJ2*01	82
671	IGHV2-6-5*01	NA	IGHJ2*01	82
672	IGHV14-2*01	IGHD1-1*01	IGHJ1*03	82
673	IGHV1-76*01	IGHD1-1*01	IGHJ2*01	82
674	IGHV2-4*02	NA	IGHJ4*01	81
675	IGHV11-2*02	NA	IGHJ2*01	80
676	IGHV8-8*01	IGHD1-1*01	IGHJ4*01	80
677	IGHV6-7*02	NA	IGHJ4*01	80
678	IGHV1S41*01	NA	IGHJ2*01	80
679	IGHV1-19*01	IGHD1-1*01	IGHJ3*01	79
680	IGHV7-2*02	IGHD1-1*01	IGHJ1*01	79
681	IGHV1-84*01	IGHD1-1*01	IGHJ3*01	79
682	IGHV1-80*01	IGHD1-1*01	IGHJ3*01	79
683	IGHV1-80*01	IGHD2-9*02	IGHJ3*01	79
684	IGHV6-3*01	IGHD1-1*01	IGHJ1*03	78
685	IGHV5-6-5*01	IGHD1-1*01	IGHJ3*01	78
686	IGHV9-3*01	NA	IGHJ3*02	78
687	IGHV1-72*01	NA	IGHJ2*02	77
688	IGHV9-2*01	IGHD2-9*01	IGHJ4*01	77
689	IGHV3-6*01	IGHD2-9*02	IGHJ3*01	77
690	IGHV10-1*01	NA	IGHJ2*01	76
691	IGHV1-36*01	NA	IGHJ1*03	76
692	IGHV10-3*03	NA	IGHJ4*01	76
693	IGHV9-1*01	IGHD2-9*02	IGHJ3*01	76
694	IGHV10-1*02	NA	IGHJ1*01	76
695	IGHV1-76*01	IGHD1-1*01	IGHJ4*01	76
696	IGHV1-80*01	NA	IGHJ2*02	76
697	IGHV1S16*01	NA	IGHJ2*01	75
698	IGHV14-2*01	NA	IGHJ2*02	75
699	IGHV3-2*02	IGHD2-9*02	IGHJ3*01	75
700	IGHV2-2*01	IGHD1-1*01	IGHJ4*01	75
701	IGHV1-9*01	IGHD2-14*01	IGHJ3*01	75
702	IGHV1S41*01	NA	IGHJ4*01	75
703	IGHV5-17*01	IGHD2-8*01	IGHJ1*03	74
704	IGHV1-36*01	NA	IGHJ2*01	74
705	IGHV5-17*01	NA	IGHJ2*02	74
706	IGHV1-74*01	NA	IGHJ3*02	73
707	IGHV1-85*01	IGHD1-1*01	IGHJ4*01	73
708	IGHV1-12*01	IGHD2-3*01	IGHJ4*01	73
709	IGHV1-76*01	IGHD1-1*01	IGHJ3*01	72
710	IGHV5-9*01	NA	IGHJ2*01	72
711	IGHV1-55*01	IGHD2-9*02	IGHJ3*01	72
712	IGHV1-58*01	NA	IGHJ3*01	72
713	IGHV7-1*03	NA	IGHJ4*01	72
714	IGHV2-5*01	IGHD1-1*01	IGHJ3*01	72
715	IGHV1-4*02	NA	IGHJ4*01	72
716	IGHV12-3*02	NA	IGHJ2*01	72
717	IGHV1S53*02	NA	IGHJ4*01	72
718	IGHV2-2*02	IGHD1-1*01	IGHJ1*01	72
719	IGHV5-16*01	IGHD1-1*01	IGHJ1*03	71
720	IGHV12-3*02	NA	IGHJ3*01	71
721	IGHV1-64*01	NA	IGHJ2*02	71
722	IGHV3-8*01	NA	IGHJ2*01	71
723	IGHV1-64*01	IGHD2-9*02	IGHJ3*01	71
724	IGHV1-78*01	IGHD1-1*01	IGHJ3*01	71
725	IGHV1-22*01	IGHD2-6*01	IGHJ3*01	70
726	IGHV14-2*01	IGHD2-7*01	IGHJ3*01	70
727	IGHV8-2*01	NA	IGHJ2*01	69
728	IGHV1-4*02	NA	IGHJ3*01	69
729	IGHV1-80*01	NA	IGHJ2*03	69
730	IGHV1-54*01	IGHD1-1*01	IGHJ4*01	69
731	IGHV1-75*01	IGHD2-9*02	IGHJ2*01	69
732	IGHV1-22*01	IGHD1-1*01	IGHJ3*01	69
733	IGHV1-54*03	NA	IGHJ4*01	69
734	IGHV1-87*01	NA	IGHJ1*01	68
735	IGHV9-2-1*01	IGHD1-1*01	IGHJ2*01	68
736	IGHV1-12*01	IGHD1-1*01	IGHJ2*01	68
737	IGHV2-6-5*01	NA	IGHJ1*01	68
738	IGHV1-34*01	NA	IGHJ1*03	68
739	IGHV1-39*01	IGHD1-1*01	IGHJ1*03	67
740	IGHV5-7-4*01	IGHD1-1*01	IGHJ2*01	67
741	IGHV1-53*01	IGHD2-8*01	IGHJ4*01	67
742	IGHV6-6*01	IGHD1-1*01	IGHJ4*01	67
743	IGHV10-3*01	NA	IGHJ3*01	67
744	IGHV5-9-1*01	NA	IGHJ1*01	67
745	IGHV8-8*01	IGHD2-9*02	IGHJ2*01	67
746	IGHV2-2*01	IGHD1-1*01	IGHJ1*03	66
747	IGHV1-69*02	NA	IGHJ1*01	66
748	IGHV1S130*01	NA	IGHJ1*01	66
749	IGHV1-20*01	NA	IGHJ1*03	66
750	IGHV1S22*01	NA	IGHJ1*01	66
751	IGHV14-3*02	IGHD1-1*01	IGHJ2*01	66
752	IGHV5-6-2*01	NA	IGHJ4*01	66
753	IGHV1-37*01	NA	IGHJ2*01	65
754	IGHV4-1*02	IGHD1-1*01	IGHJ3*01	65
755	IGHV1-64*01	IGHD2-3*01	IGHJ1*03	65
756	IGHV5-6-2*01	NA	IGHJ1*01	65
757	IGHV2-6-4*01	NA	IGHJ3*01	64
758	IGHV13-2*01	NA	IGHJ2*01	64
759	IGHV1-80*01	NA	IGHJ3*02	64
760	IGHV9-3-1*01	IGHD1-1*01	IGHJ4*01	64
761	IGHV1-22*01	IGHD1-1*01	IGHJ1*03	64
762	IGHV1-84*01	NA	IGHJ4*01	63
763	IGHV1-55*01	IGHD2-6*01	IGHJ3*01	63
764	IGHV6-3*01	IGHD1-1*01	IGHJ4*01	62
765	IGHV1-18*01	IGHD1-1*01	IGHJ1*03	62
766	IGHV1-7*01	IGHD1-1*01	IGHJ2*01	62
767	IGHV1-34*01	IGHD1-1*01	IGHJ4*01	62
768	IGHV9-4*01	IGHD2-6*01	IGHJ4*01	62
769	IGHV13-2*02	NA	IGHJ3*01	62
770	IGHV1-11*01	NA	IGHJ2*01	62
771	IGHV1-9*01	NA	IGHJ3*02	61
772	IGHV8-11*01	NA	IGHJ4*01	61
773	IGHV3-8*01	NA	IGHJ3*01	61
774	IGHV1-71*01	IGHD2-9*02	IGHJ1*03	61
775	IGHV1-2*01	NA	IGHJ3*01	60
776	IGHV7-3*02	IGHD1-1*01	IGHJ3*01	60
777	IGHV1-18*01	IGHD2-9*02	IGHJ2*01	60
778	IGHV2-7*01	NA	IGHJ4*01	60
779	IGHV9-1*01	NA	IGHJ4*01	60
780	IGHV1-59*01	IGHD3-1*01	IGHJ3*01	60
781	IGHV5-6-5*01	IGHD1-1*01	IGHJ2*01	60
782	IGHV14-4*01	IGHD1-1*01	IGHJ3*02	60
783	IGHV1-11*01	NA	IGHJ4*01	59
784	IGHV2-5*01	IGHD2-3*01	IGHJ2*01	59
785	IGHV1-77*01	NA	IGHJ1*03	59
786	IGHV2-9-2*01	NA	IGHJ1*01	59
787	IGHV5-9-4*01	NA	IGHJ2*01	59
788	IGHV10-3*02	NA	IGHJ4*01	58
789	IGHV1-54*01	NA	IGHJ2*02	58
790	IGHV9-1*01	IGHD1-1*01	IGHJ4*01	58
791	IGHV2-9-2*01	NA	IGHJ2*01	58
792	IGHV1-74*01	IGHD2-11*02	IGHJ1*03	58
793	IGHV3-1*01	IGHD1-1*01	IGHJ1*03	58
794	IGHV14-4*01	IGHD1-1*01	IGHJ2*01	58
795	IGHV8-12*01	NA	IGHJ3*02	58
796	IGHV2-6-2*01	NA	IGHJ3*01	57
797	IGHV8-8*01	IGHD2-8*01	IGHJ4*01	57
798	IGHV2-4-1*01	NA	IGHJ1*01	56
799	IGHV9-2-1*01	IGHD1-1*01	IGHJ3*01	56
800	IGHV8-8*01	IGHD1-1*01	IGHJ3*01	56
801	IGHV5-7-4*01	NA	IGHJ1*01	56
802	IGHV5-12*01	IGHD1-1*01	IGHJ3*01	56
803	IGHV1-34*02	NA	IGHJ3*01	56
804	IGHV1-15*01	NA	IGHJ1*01	55
805	IGHV1-22*01	NA	IGHJ1*01	55
806	IGHV1-2*01	NA	IGHJ2*01	55
807	IGHV3-1*02	IGHD1-1*01	IGHJ2*01	55
808	IGHV3-1*01	NA	IGHJ2*02	54
809	IGHV1S137*01	NA	IGHJ1*01	54
810	IGHV14-3*02	IGHD1-1*01	IGHJ3*01	53
811	IGHV1S82*01	NA	IGHJ3*01	53
812	IGHV1-42*01	NA	IGHJ3*01	53
813	IGHV1-63*01	NA	IGHJ1*03	53
814	IGHV1-42*01	IGHD1-1*01	IGHJ4*01	53
815	IGHV2-3*01	IGHD1-1*01	IGHJ1*03	52
816	IGHV9-3-1*01	IGHD1-1*01	IGHJ3*01	52
817	IGHV5-6-2*01	NA	IGHJ2*01	52
818	IGHV5-6-1*01	NA	IGHJ1*01	52
819	IGHV14-4*02	IGHD1-1*01	IGHJ2*01	52
820	IGHV3-6*01	IGHD2-9*02	IGHJ4*01	51
821	IGHV10-3*02	NA	IGHJ2*01	51
822	IGHV14-1*02	NA	IGHJ1*01	51
823	IGHV9-4*01	IGHD1-1*01	IGHJ1*03	51
824	IGHV1-4*02	NA	IGHJ2*01	51
825	IGHV1-67*01	NA	IGHJ2*01	51
826	IGHV1-34*01	NA	IGHJ3*01	51
827	IGHV1-9*01	IGHD1-2*01	IGHJ3*01	51
828	IGHV3-8*01	IGHD1-1*01	IGHJ1*03	51
829	IGHV9-2*01	NA	IGHJ3*01	51
830	IGHV2-6*03	NA	IGHJ4*01	51
831	IGHV5-9-4*01	IGHD1-1*01	IGHJ2*01	51
832	IGHV8-2*01	NA	IGHJ3*01	50
833	IGHV1-72*01	NA	IGHJ1*01	50
834	IGHV14-4*02	NA	IGHJ1*01	50
835	IGHV9-1*01	IGHD2-8*01	IGHJ2*01	50
836	IGHV5-12-1*01	IGHD1-1*01	IGHJ3*01	50
837	IGHV1-53*01	IGHD2-9*02	IGHJ3*01	50
838	IGHV2-5-1*01	IGHD1-1*01	IGHJ4*01	49
839	IGHV5S21*01	NA	IGHJ2*01	49
840	IGHV1-42*01	IGHD1-1*01	IGHJ1*03	49
841	IGHV1-4*01	NA	IGHJ3*01	49
842	IGHV1-26*01	IGHD2-11*02	IGHJ4*01	49
843	IGHV5-17*02	IGHD1-1*01	IGHJ4*01	49
844	IGHV6-6*01	NA	IGHJ1*01	49
845	IGHV1-37*01	IGHD1-1*01	IGHJ4*01	48
846	IGHV2-3*01	NA	IGHJ3*02	48
847	IGHV2-9*01	NA	IGHJ3*01	48
848	IGHV1-85*01	IGHD1-1*01	IGHJ1*03	48
849	IGHV1-81*01	IGHD2-9*02	IGHJ3*01	48
850	IGHV1-71*01	IGHD1-1*01	IGHJ2*01	48
851	IGHV5-6-3*01	IGHD2-8*01	IGHJ2*01	48
852	IGHV1-75*01	IGHD2-6*01	IGHJ4*01	48
853	IGHV1-12*01	NA	IGHJ1*01	48
854	IGHV5-12*01	IGHD2-9*02	IGHJ1*03	48
855	IGHV3-2*02	IGHD2-11*02	IGHJ3*01	48
856	IGHV1-81*01	IGHD2-3*01	IGHJ3*01	47
857	IGHV1-50*01	IGHD1-1*01	IGHJ4*01	47
858	IGHV9-2*01	NA	IGHJ4*01	47
859	IGHV2-6-1*01	NA	IGHJ2*01	47
860	IGHV2-3*01	IGHD1-1*01	IGHJ2*01	47
861	IGHV1S40*01	NA	IGHJ4*01	47
862	IGHV1-72*01	IGHD3-2*02	IGHJ3*01	47
863	IGHV1-36*01	IGHD1-1*01	IGHJ4*01	46
864	IGHV1-4*01	IGHD1-1*01	IGHJ3*01	46
865	IGHV9-1*02	IGHD1-1*01	IGHJ2*01	46
866	IGHV1-12*01	IGHD1-1*01	IGHJ4*01	46
867	IGHV7-3*02	IGHD1-1*01	IGHJ1*01	46
868	IGHV5-2*01	NA	IGHJ1*03	46
869	IGHV1-87*01	IGHD1-1*01	IGHJ3*01	46
870	IGHV1S137*01	IGHD1-1*01	IGHJ2*01	46
871	IGHV1-7*01	NA	IGHJ1*01	46
872	IGHV6-3*01	IGHD1-1*01	IGHJ2*01	46
873	IGHV2-6-2*01	NA	IGHJ1*01	46
874	IGHV1-85*01	NA	IGHJ3*02	46
875	IGHV1-34*01	NA	IGHJ1*01	45
876	IGHV1-15*01	NA	IGHJ3*02	45
877	IGHV1S56*01	IGHD1-1*01	IGHJ4*01	45
878	IGHV5-6-5*01	IGHD1-2*01	IGHJ2*01	45
879	IGHV2-6*02	NA	IGHJ1*01	45
880	IGHV3-8*02	NA	IGHJ4*01	44
881	IGHV1-42*01	NA	IGHJ1*03	44
882	IGHV1-78*01	IGHD2-9*01	IGHJ3*01	44
883	IGHV15-2*02	NA	IGHJ3*01	44
884	IGHV1-26*01	NA	IGHJ2*02	44
885	IGHV9-1*02	IGHD1-1*01	IGHJ1*01	44
886	IGHV2-6-4*01	NA	IGHJ2*01	44
887	IGHV2-9*02	IGHD1-1*01	IGHJ3*01	44
888	IGHV5-17*01	IGHD1-1*01	IGHJ2*01	44
889	IGHV1-50*01	IGHD1-1*01	IGHJ3*01	43
890	IGHV1-71*01	IGHD1-1*01	IGHJ1*03	43
891	IGHV5-9-3*01	NA	IGHJ1*01	43
892	IGHV14-2*01	IGHD1-1*01	IGHJ3*01	43
893	IGHV2-9-1*01	IGHD1-1*01	IGHJ2*01	43
894	IGHV14-2*01	IGHD2-9*02	IGHJ2*01	43
895	IGHV9-2-1*01	IGHD1-1*01	IGHJ4*01	43
896	IGHV9-1*02	IGHD1-1*01	IGHJ3*01	43
897	IGHV1-4*01	NA	IGHJ1*03	42
898	IGHV8-2*01	NA	IGHJ4*01	42
899	IGHV14-1*01	IGHD1-1*01	IGHJ1*03	42
900	IGHV14-2*01	IGHD1-1*01	IGHJ2*01	42
901	IGHV8-12*01	IGHD2-9*02	IGHJ3*01	42
902	IGHV9-3*01	IGHD2-3*01	IGHJ3*01	42
903	IGHV1-31*01	NA	IGHJ3*01	42
904	IGHV1-14*01	IGHD1-1*01	IGHJ2*01	42
905	IGHV3-1*01	IGHD1-1*01	IGHJ3*01	41
906	IGHV1-63*01	IGHD1-1*01	IGHJ3*01	41
907	IGHV1-67*01	NA	IGHJ3*01	41
908	IGHV14-3*02	IGHD1-1*01	IGHJ4*01	41
909	IGHV6-6*01	IGHD1-1*01	IGHJ2*01	41
910	IGHV2-5*01	IGHD1-1*01	IGHJ1*03	41
911	IGHV1-52*01	IGHD1-1*01	IGHJ2*02	41
912	IGHV8S1*01	NA	IGHJ4*01	40
913	IGHV11-2*02	NA	IGHJ4*01	40
914	IGHV5-15*02	NA	IGHJ3*01	40
915	IGHV10-3*01	IGHD3-2*02	IGHJ3*01	40
916	IGHV5-17*02	IGHD1-1*01	IGHJ2*01	40
917	IGHV1-18*01	IGHD1-1*01	IGHJ4*01	40
918	IGHV2-3*01	IGHD2-9*02	IGHJ1*03	40
919	IGHV1-14*01	IGHD1-1*01	IGHJ4*01	40
920	IGHV1-72*01	IGHD2-6*01	IGHJ4*01	40
921	IGHV1S132*01	NA	IGHJ4*01	40
922	IGHV1S137*01	IGHD2-9*02	IGHJ3*01	39
923	IGHV1-66*01	IGHD1-1*01	IGHJ1*03	39
924	IGHV1-69*02	NA	IGHJ1*03	39
925	IGHV1-78*01	IGHD1-1*01	IGHJ2*01	39
926	IGHV1-5*01	IGHD2-9*02	IGHJ4*01	39
927	IGHV1-55*01	NA	IGHJ1*01	39
928	IGHV8-8-1*01	NA	IGHJ3*01	39
929	IGHV1S126*01	NA	IGHJ3*01	39
930	IGHV5-4*02	IGHD1-1*01	IGHJ4*01	39
931	IGHV2-9-2*01	IGHD1-1*01	IGHJ2*01	39
932	IGHV5-17*02	IGHD2-9*02	IGHJ4*01	38
933	IGHV1-82*01	IGHD2-3*01	IGHJ3*01	38
934	IGHV2-9*02	IGHD2-8*01	IGHJ4*01	38
935	IGHV1-43*01	NA	IGHJ4*01	38
936	IGHV2-6*02	IGHD1-1*01	IGHJ4*01	38
937	IGHV8-5*01	NA	IGHJ2*01	38
938	IGHV1-4*01	IGHD1-1*01	IGHJ4*01	38
939	IGHV5-4*02	IGHD1-1*01	IGHJ2*01	38
940	IGHV11-2*02	NA	IGHJ3*01	38
941	IGHV2-6-7*01	NA	IGHJ2*01	38
942	IGHV8-8*01	IGHD2-3*01	IGHJ3*01	37
943	IGHV2-4-1*01	IGHD1-1*01	IGHJ4*01	37
944	IGHV1-52*01	IGHD2-3*01	IGHJ2*01	37
945	IGHV1-61*01	IGHD2-3*01	IGHJ3*01	37
946	IGHV1-12*01	IGHD1-1*01	IGHJ1*03	37
947	IGHV5-9-2*01	NA	IGHJ3*01	37
948	IGHV8-12*01	IGHD1-1*01	IGHJ1*01	37
949	IGHV1-54*03	NA	IGHJ2*01	37
950	IGHV15-2*01	NA	IGHJ4*01	37
951	IGHV1-55*01	NA	IGHJ2*02	37
952	IGHV1-4*01	IGHD1-1*01	IGHJ2*01	37
953	IGHV5-9-5*01	NA	IGHJ4*01	37
954	IGHV5-16*01	NA	IGHJ3*01	37
955	IGHV5-17*01	IGHD2-8*01	IGHJ2*01	37
956	IGHV1-19*01	NA	IGHJ2*02	37
957	IGHV1-71*01	IGHD1-1*01	IGHJ3*01	36
958	IGHV1-55*01	IGHD2-9*02	IGHJ2*01	36
959	IGHV1-74*04	NA	IGHJ1*03	36
960	IGHV1-85*01	NA	IGHJ1*01	36
961	IGHV5-17*01	IGHD1-1*01	IGHJ1*03	36
962	IGHV8S1*01	NA	IGHJ3*01	36
963	IGHV5-15*02	NA	IGHJ1*01	35
964	IGHV3-6*02	IGHD1-1*01	IGHJ4*01	35
965	IGHV1-64*01	IGHD3-2*02	IGHJ3*01	35
