	v	d	j	frequency
0	IGHV1-1*01	NA	IGHJ2-4*01	6
1	IGHV1-5*01	NA	IGHJ2-4*01	3
2	IGHV4-6*01	NA	IGHJ2-4*01	3
3	IGHV4-6*01	NA	IGHJ2-2*01	2
4	IGHV1-5*01	IGHD2-4*01	IGHJ2-1*01	2
5	IGHV1-1*01	NA	IGHJ2-2*01	2
6	IGHV4-6*01	NA	IGHJ2-1*01	2
7	IGHV3-2*01	NA	IGHJ2-3*01	1
8	IGHV5-2*01	NA	IGHJ2-5*01	1
9	IGHV1-2*01	NA	IGHJ2-3*01	1
10	IGHV1-2*01	NA	IGHJ2-4*01	1
11	IGHV5-5*01	NA	IGHJ2-2*01	1
12	IGHV1-1*01	NA	IGHJ2-1*01	1
13	IGHV1-2*01	NA	IGHJ2-2*01	1
14	IGHV8-1*01	NA	IGHJ2-4*01	1
