	v	d	j	frequency
0	IGHV4-6*01	NA	IGHJ2-5*01	3
1	IGHV4-6*01	NA	IGHJ2-4*01	3
2	IGHV5-5*01	NA	IGHJ2-5*01	3
3	IGHV13-2*01	NA	IGHJ2-2*01	3
4	IGHV1-2*01	NA	IGHJ2-5*01	2
5	IGHV4-8*01	NA	IGHJ2-5*01	2
6	IGHV4-8*01	NA	IGHJ2-4*01	1
7	IGHV4-6*01	NA	IGHJ2-3*01	1
8	IGHV8-1*01	NA	IGHJ2-5*01	1
9	IGHV4-8*01	NA	IGHJ2-1*01	1
10	IGHV4-6*01	NA	IGHJ2-1*01	1
11	IGHV1-2*01	IGHD2-2*01	IGHJ2-4*01	1
12	IGHV4-6*01	NA	IGHJ2-2*01	1
13	IGHV1-5*01	NA	IGHJ2-3*01	1
14	IGHV1-2*01	NA	IGHJ2-2*01	1
