	v	d	j	frequency
0	IGHV4-6*01	NA	IGHJ2-3*01	4
1	IGHV4-8*01	NA	IGHJ2-1*01	2
2	IGHV4-8*01	NA	IGHJ2-4*01	1
3	IGHV4-1*01	NA	IGHJ2-5*01	1
4	IGHV4-6*01	NA	IGHJ1-2*01	1
5	IGHV8-1*01	NA	IGHJ2-2*01	1
6	IGHV1-4*01	NA	IGHJ2-3*01	1
7	IGHV4-3*01	NA	IGHJ2-2*01	1
8	IGHV4-8*01	NA	IGHJ2-5*01	1
9	IGHV4-6*01	NA	IGHJ2-2*01	1
10	IGHV5-5*01	NA	IGHJ2-2*01	1
11	IGHV4-1*01	NA	IGHJ2-2*01	1
12	IGHV8-1*01	NA	IGHJ2-4*01	1
