	v	d	j	frequency
0	IGHV4-6*01	NA	IGHJ2-4*01	3
1	IGHV4-8*01	NA	IGHJ2-5*01	2
2	IGHV4-6*01	NA	IGHJ2-5*01	1
3	IGHV4-6*01	NA	IGHJ2-3*01	1
4	IGHV5-5*01	NA	IGHJ2-3*01	1
5	IGHV4-8*01	NA	IGHJ2-2*01	1
6	IGHV14-1*01	NA	IGHJ2-1*01	1
7	IGHV8-1*01	NA	IGHJ2-2*01	1
8	IGHV1-1*01	NA	IGHJ2-2*01	1
9	IGHV5-4*01	NA	IGHJ2-3*01	1
10	IGHV1-2*01	NA	IGHJ2-5*01	1
11	IGHV4-8*01	NA	IGHJ2-1*01	1
12	IGHV4-6*01	NA	IGHJ1-1*01	1
13	IGHV1-2*01	NA	IGHJ2-1*01	1
14	IGHV14-1*01	NA	IGHJ2-4*01	1
