	v	d	j	frequency
0	IGHV4-6*01	NA	IGHJ2-3*01	52
1	IGHV4-6*01	NA	IGHJ2-2*01	2
2	IGHV4-8*01	NA	IGHJ2-3*01	2
3	IGHV11-2*01	NA	IGHJ2-2*01	1
4	IGHV4-1*01	NA	IGHJ2-3*01	1
5	IGHV1-2*01	NA	IGHJ1-1*01	1
6	IGHV1-2*01	NA	IGHJ2-4*01	1
7	IGHV4-8*01	NA	IGHJ2-1*01	1
8	IGHV8-1*01	NA	IGHJ2-3*01	1
9	IGHV5-7*01	NA	IGHJ2-3*01	1
10	IGHV4-8*01	NA	IGHJ2-4*01	1
11	IGHV8-2*01	NA	IGHJ2-1*01	1
12	IGHV1-2*01	NA	IGHJ2-1*01	1
