	v	d	j	frequency
0	IGHV4-6*01	NA	IGHJ2-4*01	2
1	IGHV5-2*01	NA	IGHJ2-5*01	2
2	IGHV5-2*01	NA	IGHJ2-1*01	1
3	IGHV1-2*01	NA	IGHJ2-4*01	1
4	IGHV4-6*01	NA	IGHJ2-1*01	1
5	IGHV1-2*01	NA	IGHJ2-2*01	1
