	v	d	j	frequency
0	IGHV5-2*01	NA	IGHJ2-5*01	33
1	IGHV4-6*01	NA	IGHJ2-2*01	3
2	IGHV4-8*01	NA	IGHJ2-2*01	2
3	IGHV1-4*01	NA	IGHJ2-2*01	2
4	IGHV4-6*01	NA	IGHJ2-5*01	1
5	IGHV9-4*01	NA	IGHJ2-3*01	1
6	IGHV4-6*01	NA	IGHJ2-4*01	1
7	IGHV4-9*01	NA	IGHJ2-5*01	1
8	IGHV10-1*01	NA	IGHJ2-1*01	1
9	IGHV4-2*01	NA	IGHJ2-2*01	1
10	IGHV14-1*01	NA	IGHJ1-1*01	1
11	IGHV4-8*01	NA	IGHJ2-5*01	1
12	IGHV11-2*01	NA	IGHJ2-3*01	1
13	IGHV1-5*01	NA	IGHJ1-1*01	1
